"247059,BOLD:AAL1593,Allocladius nanseni,Orthocladiinae,74.467,-20.567,Greenland,NA,Northeast Greenland NP,Zackenberg Research Station,NA,""R. Kaartinen, T. Roslin, G. Varkonyi""	",,,
"247270,BOLD:AAL1593,Allocladius nanseni,Orthocladiinae,74.466,-20.597,Greenland,NA,Northeast Greenland NP,Zackenberg Research Station,Trap 7,T. Roslin et al. leg.	",,,
"247500,BOLD:AAL1593,Allocladius nanseni,Orthocladiinae,74.467,-20.567,Greenland,NA,Northeast Greenland NP,Zackenberg Research Station,NA,""R. Kaartinen, T. Roslin, G. Varkonyi""	",,,
"247861,BOLD:AAL1593,Allocladius nanseni,Orthocladiinae,74.4667,-20.5667,Greenland,NA,NE Greenland,NA,Zackenberg,M. Tiusanen & T. Roslin	",,,
"247867,BOLD:AAL1593,Allocladius nanseni,Orthocladiinae,74.4667,-20.5667,Greenland,NA,NE Greenland,NA,Zackenberg,M. Tiusanen & T. Roslin	",,,
"247920,BOLD:AAL1593,Allocladius nanseni,Orthocladiinae,74.469,-20.574,Greenland,NA,Northeast Greenland NP,Zackenberg Research Station,Trap 9,T. Roslin et al. leg.	",,,
"247998,BOLD:AAL1593,Allocladius nanseni,Orthocladiinae,74.467,-20.567,Greenland,NA,Northeast Greenland NP,Zackenberg Research Station,NA,""R. Kaartinen, T. Roslin, G. Varkonyi""	",,,
"248004,BOLD:AAL1593,Allocladius nanseni,Orthocladiinae,74.467,-20.567,Greenland,NA,Northeast Greenland NP,Zackenberg Research Station,NA,""R. Kaartinen, T. Roslin, G. Varkonyi""	",,,
"248316,BOLD:AAL1593,Allocladius nanseni,Orthocladiinae,74.467,-20.567,Greenland,NA,Northeast Greenland NP,Zackenberg Research Station,NA,""R. Kaartinen, T. Roslin, G. Varkonyi""	",,,
"248562,BOLD:AAL1593,Allocladius nanseni,Orthocladiinae,74.4667,-20.5667,Greenland,NA,NE Greenland,NA,Zackenberg,M. Tiusanen & T. Roslin	",,,
"248573,BOLD:AAL1593,Allocladius nanseni,Orthocladiinae,74.467,-20.567,Greenland,NA,Northeast Greenland NP,Zackenberg Research Station,NA,""R. Kaartinen, T. Roslin, G. Varkonyi""	",,,
"248884,BOLD:AAL1593,Allocladius nanseni,Orthocladiinae,74.4667,-20.5667,Greenland,NA,NE Greenland,NA,Zackenberg,M. Tiusanen & T. Roslin	",,,
"249085,BOLD:AAL1593,Allocladius nanseni,Orthocladiinae,74.467,-20.567,Greenland,NA,Northeast Greenland NP,Zackenberg Research Station,NA,""R. Kaartinen, T. Roslin, G. Varkonyi""	",,,
"249187,BOLD:AAL1593,Allocladius nanseni,Orthocladiinae,74.469,-20.574,Greenland,NA,Northeast Greenland NP,Zackenberg Research Station,Trap 9,T. Roslin et al. leg.	",,,
"249189,BOLD:AAL1593,Allocladius nanseni,Orthocladiinae,74.469,-20.574,Greenland,NA,Northeast Greenland NP,Zackenberg Research Station,Trap 9,T. Roslin et al. leg.	",,,
"249240,BOLD:AAL1593,Allocladius nanseni,Orthocladiinae,74.466,-20.597,Greenland,NA,Northeast Greenland NP,Zackenberg Research Station,Trap 7,T. Roslin et al. leg.	",,,
"249327,BOLD:AAL1593,Allocladius nanseni,Orthocladiinae,74.467,-20.567,Greenland,NA,Northeast Greenland NP,Zackenberg Research Station,NA,""R. Kaartinen, T. Roslin, G. Varkonyi""	",,,
"249686,BOLD:AAL1593,Allocladius nanseni,Orthocladiinae,74.466,-20.597,Greenland,NA,Northeast Greenland NP,Zackenberg Research Station,Trap 7,T. Roslin et al. leg.	",,,
"249774,BOLD:AAL1593,Allocladius nanseni,Orthocladiinae,74.467,-20.567,Greenland,NA,Northeast Greenland NP,Zackenberg Research Station,NA,""R. Kaartinen, T. Roslin, G. Varkonyi""	",,,
"250048,BOLD:AAL1593,Allocladius nanseni,Orthocladiinae,74.467,-20.567,Greenland,NA,Northeast Greenland NP,Zackenberg Research Station,NA,""R. Kaartinen, T. Roslin, G. Varkonyi""	",,,
